Product Name,Brand Name,Price,Rating,Reviews,Review Votes
Apple iPhone 5c 32GB - Unlocked - (Green),Apple,224.77,5,"Great phone and in great condition too, my son is very happy!",1.0
Samsung Galaxy S5 Mini G800F 16GB 4G LTE Unlocked GSM Android Phone - Gold,,299.0,4,"I like it and it works so fine, but it doesn't work on LTE with T mobile,which is my carrier in the US. It connects to HSPDA+. You also should know it comes with a 220V charger and a usb cable.",1.0
Samsung Galaxy J7 J700M 16GB Dual Sim LTE Unlocked Phone - Retail Packaging - White (International Version),Samsung,227.14,1,"It's not dual sim! I'm not from US, it's not easy to send it back.",1.0
Samsung Korea SAMSUNG GALAXY S4 MINI GT-i9195 LTE 8GB- FACTORY UNLOCKED International Version - Unlocked Cell Phones - Retail Packaging - White(NO WARRANTY),Samsung,379.0,5,"The excellent phone , very elegant, I love!!! the only thing wrong was that they sent me a European adapter, the rest all great.",1.0
"Blackberry Curve 8520 Gemini SmartPhone Unlocked with 2 MP Camera, Bluetooth, Wi-Fi, E-mail-- International Version with No Warranty (Frost Blue)",BlackBerry,39.99,4,Es una muy buena adquisición con muy buena velocidad y la batería aguanta todas las exigencias.Recomendado,2.0
Sony Xperia Z1 C6903 16GB Unlocked GSM 4G LTE WaterProof Smartphone w/ 20MP Camera and Shatter-Proof Glass - Black,,219.99,5,excellent and works perfect in Argentina,1.0
"BLU Dash M - 5.0"" Smartphone - US GSM Unlocked - Gold",BLU,69.87,1,Crack screen,0.0
"Blu Studio C Mini Quad Core, 4.7"" IPS, Android 4.4 KK, 4G HSPA+, 5MP Camera - Unlocked Cell Phones -Black",BLU,70.4,1,"The cell phone worked fine at first. It is pleasing to the eye and responds well. But now is not working. It does not turn on. Try entering recovery mode but it was impossible. The battery will not charge more. When connecting the charging adapter cell phone seems to overheat.I need to return it but I spent the two months since it was sent to my country and amazon does not allow the return. I am in Venezuela, making it very difficult to send it back. I hope that the company responds.",0.0
"BLU Studio 6.0 Unlocked Cellphone, Black",BLU,292.99,5,"Phone is perfect, bought it for my wife, the screen is amazing, never got stuck with heavy usage...it is not a galaxy S6, but is way better than a S4",2.0
"Samsung Wireless Charger Pad, International Version for Samsung Galaxy S7 / S7 Edge - Black",,18.99,1,This doesnt even count as a full star I put my phone on it and it takes several tried to get the charger to register with my device. It doesn't allow me to charge my phone with the protective case on it it charges really slowly and messed up my battery right away and wouldn't charge on a normal charger correctly within a few days it was to the point where I had to completely factory reset my phone and thankfully that fixed the problem I used it once and I never used it again what a waste of $30,2.0
Samsung Galaxy S Duos GT-S7562 GSM Unlocked Touchscreen 5MP Camera Smartphone White,Samsung,95.88,5,Very Good,0.0
Apple iPhone 5c 16GB (White) - Sprint,Apple,368.45,4,I liked the phone but unfortunately I had to ship it back due to me not being able to switch to Sprint service. Everything else about the phone is great including the appearance and performance of the phone.,
BLU Studio C 5.0-Inch Smartphone with Android Lollipop OS - Unlocked (Grey),BLU,99.99,5,So far so good. I purchased this phone for my son and I.I used to have an earlier model of this phone and I loved it. decided to get another one.,
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,works fine,0.0
Apple iPhone 5c 32GB (White) - Sprint,Apple,235.16,5,"The phone came in two business days after I ordered it! It did have some minor scratches and the corners were a little banged up, but it didn't matter to me because it's going to be in a case anyway. It functions perfectly, as described, and if it were in a case then I would assume it was brand new. If you don't want it to be in a case and want it in mint condition, I wouldn't recommend buying it. If the condition is not a major concern, then it's very worth it! You get what you pay for--amazing price!",2.0
Nokia Lumia 822 GSM Verizon CDMA 4G LTE Windows Smartphone -Black,Nokia,59.99,1,"after a day , it wouldn't power on.",1.0
BLU Diva II T275T Unlocked GSM Dual-SIM Cell Phone w/ Camera - Unlocked Cell Phones - Retail Packaging - Blue,BLU,24.99,5,I love the color its unlocked,1.0
Apple iPhone 5c 32GB - Unlocked - (White),Apple,219.99,5,"Good and light, afgordable.",2.0
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,309.0,3,I bought the phone for my son and soon as we got it he was having trouble charging it when i took it to be looked at. come to find out i bought a phone and the battery was no good the battery was permanently damage.,0.0
Apple iPhone 6s a1688 16GB Rose Gold Unlocked (Certified Refurbished),Apple,467.5,5,"Its literally what it says it is, I just have to get a sim card which is no problem at all. I received it faster that I thought I would too, so that makes a world of difference.",
Sony Xperia Z3+ (Z3 Plus) E6533 5.2-Inch 32GB Factory Unlocked Smartphone Dual Sim - International Stock No warranty (Copper),Sony,300.0,5,"It's the cell phone I was looking for. Previously I had a Moto G 2014, which was very limited in term of resources. Almost 36h with more than 4h of screebñn.The heat issue initially detected is now solved after the last firmware release.",1.0
"BLU Dash M - 5.0"" Smartphone - US GSM Unlocked - White",BLU,69.96,5,is good phone,0.0
Samsung Galaxy Note I717 16GB 4G LTE GSM Android Phone - Carbon Blue (AT&T version),Samsung,119.5,4,"I ordered two of these phones brand new and the products arrived on-time and in good condition. It has been working well with my straight talk account and I have not had ANY ISSUES other than the battery life on the phone I use runs out within a day. I don't use my phone much during work hours (8-5pm) and by the time I leave work, I have to recharge it in my car on the way home. I even have the phone set to battery saver and followed all the instructions to preserve my battery, but still needs recharged by the end of the day. Everything else about the phone is pretty awesome.",0.0
Motorola Moto G LTE- Factory Unlocked US Warranty (Black),,108.0,2,"This phone is soooo slow... Invest money in better phones, they are worth it!",0.0
Apple Watch Sport 38mm Gold Aluminum with Antique White Sport Band (Certified Refurbished),,264.99,5,Best product,0.0
Moto G Plus (4th Gen.) Unlocked - Black - 64GB - U.S. Warranty,Motorola,299.0,5,"I really like this phone. I was looking for an affordable smart phone, and I did hours of research before coming to my decision to buy the Moto G Plus. I've had it for a few months now, and I haven't encountered any problems.",0.0
Apple iPhone 6 64GB Unlocked GSM Smartphone - Space Gray (Certified Refurbished),,384.86,5,Phone looked brand new and worked flawlessly with Net10. I didn't even need to fiddle with the APN settings. Just popped in the sim and BAM! Worked perfectly!,0.0
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Gold),CNPGD,59.99,2,Constantly dropped calls and reception from phone had to reconnect constantly,2.0
Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco,Samsung Korea LTD,184.9,5,Nice thank you,1.0
BLU Studio Selfie - Smartphone - GSM Unlocked - Grey,BLU,2000.0,1,I bought this phone for my daughter the picture quality was very good but the screen froze and nothing we tried unfreeze it. I have to return the phone.,0.0
iPhone 3GS 32 GB - Unlocked,,49.0,5,"This is the most courteous merchant I have purchased from on Amazon. When I received the product (It was new,though not in box), there were extra complementary stuff included. The seller also attached a very personal handwritten note wishing me an enjoyable time with the new phone. It was very touching and respectful. I would have given a 7 star rating if that was possible.",0.0
"Apple iPhone 6, Gold, 16 GB (Sprint)",Apple,514.98,2,"When the phone states that it is UNLOCKED, that means it should work. But since this is with Sprint that can't be done. So therefore the phone is nothing but a big Ipod and useless. Let buys be ware, When Iphones are purchased through Sprint they can't be transferred to another service. This sucks as you can never get out or away from Sprint. Hook line and sunk - you are stuck",1.0
"Nokia Lumia 900 16GB Unlocked GSM Phone with Windows 7.5 OS, AMOLED Touchscreen, 8MP Camera, GPS, Wi-Fi, Bluetooth, FM Radio and microSD Slot - White",Nokia,150.0,5,"Switch to Lumia is the new logo from Nokia and you should not wait to do it.WP is a Great OS, i even dare to said is way much better then iOs or Android, it is not only friendly and easy to use but also have a more elegant and modern presentation. This device comes with the version 7.8 which is like using the new Windows Phone 8, so you do not have to worry about the updates.About the hardware: It is an amazing device, in this range of prices you would not find anything better.I am using it in Costa Rica with Kolbi operator and it works like a charm!100% recomended!",0.0
"Apple iPhone 5s Unlocked Cellphone, 16 GB, Gold",Apple,275.0,5,Working perfect,0.0
"HTC ONE M9 32GB Unlocked GSM 20MP Camera Smartphone, Gunmetal Grey",HTC,345.0,5,"excelent cellphone, i love it...",0.0
BLU Dash C Music-US GSM - Unlocked Cell Phone (White/Gold),BLU,54.99,5,excellent product that sold me thanks,0.0
LG G4C H525N 8GB 8MP 5-IN CERAMIC WHITE FACTORY UNLOCKED 4G/LTE CELL PHONE,,369.0,5,I was pleased with the fast shipment. The phone was easy to activate and works perfectly. I would recommend this phone to anyone.,0.0
"Huawei P8 Lite US Version- 5 Unlocked Android 4G LTE Smartphone - Octa Core 1.5GHz, Dual SIM, Gorilla Glass, 13MP Camera - White (U.S. Warranty)",Huawei,198.99,3,I bought in february. Was a 5 star product till the wifi quit working. The internet is filled with people saying the same thing! Seriously!?!?!,0.0
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,3,The product is find but the battery is not giving proper backup time. it's rather silly.,1.0
Samsung Galaxy S7 Edge G9350 32GB HK DUAL SIM Factory Unlocked GSM International Version no warranty (BLUE CORAL),Samsung,616.99,4,The phone is Great.I did not understand though why Samsung chose not to support hebrew as an OS language in their international software.Had to pay money at Samsung Israel to install the hebrew supporting software.,0.0
Samsung Galaxy S6 Edge G925F 32GB Unlocked GSM LTE Octa-Core Phone - White,Samsung,438.5,5,I'm really happy for the product.,0.0
BLU Advance 4.0L Unlocked Smartphone -Global GSM - Blue,BLU,149.99,1,This was one of the worst products I ever bought. Only two months after I bought it and it is not longer working. It frozen on startup splash screen. I don't really recommend it.,3.0
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player--International Version with No Warranty (Black)",Motorola,45.0,5,"My wife needed a new phone to replace a crappy Cingular phone and we were still under plan, so rather than paying $200 for another crappy phone at the store, she wanted this one. I actually saved $40 on ebay, but the phone that I received was either a knock off or a cheaply manufactured piece of garbage. I sent it back and bit the bullet on this one. My wife loves it, she can hear the person that she's calling and they can hear her clearly. I don't like spending the $ when most phones are heavily subsidized, but in this case it was worth it. Easy to use, put in her SIM card, charged the battery and that was it.",2.0
